customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender_encoded,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No
7839-QRKXN,Female,0,No,No,-1.2802480369298874,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,-1.4824642137615447,-0.9984515467624158,1,0,True,False,False,False,False,True
8441-SHIPE,Female,0,No,No,1.4088534073065913,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),-1.3029658195658524,-0.21748355541510295,0,0,False,False,True,False,False,True
5204-QZXPU,Male,0,No,No,-0.5468567339563023,No,No phone service,No,No,Yes,No,Yes,No,Yes,Electronic check,-0.8359375902233565,-0.68381870602613,1,1,True,False,False,True,False,False
4597-ELFTS,Male,0,No,No,0.9606698332671781,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,-1.3262341299245533,-0.4188194551136291,1,1,False,True,False,False,False,True
1320-GVNHT,Male,0,Yes,Yes,1.6125732136881425,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),1.4493428914347644,2.419449804742937,0,1,False,False,True,False,True,False
1047-RNXZV,Male,0,No,No,0.4309983366751445,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.504070501951767,-0.6208171360098057,0,1,False,False,True,False,False,True
3541-ZNUHK,Female,0,Yes,Yes,0.9199258719908678,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Electronic check,0.6748405609237209,1.0225179339958268,0,0,True,False,False,False,True,False
8450-JOVAH,Male,0,Yes,Yes,-1.2395040756535771,Yes,Yes,Yes,No,No,No,No,No,No,Mailed check,-0.26918803077214243,-0.9572666968953016,1,1,True,False,False,True,False,False
8725-JEDFD,Male,0,No,No,-0.22090504374582004,Yes,No,No,No,No,No,No,No,Yes,Mailed check,0.14133144484207977,-0.21620411176631202,0,1,True,False,False,False,True,False
7562-UXTPG,Female,0,No,No,-0.791320501614164,Yes,No,No,No,No,No,No,No,Yes,Mailed check,0.17789593254861,-0.6161626082529975,0,0,True,False,False,False,True,False
8071-SBTRN,Female,0,No,No,1.5310852911355222,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Mailed check,1.5407541107010891,2.406346537029457,0,0,False,False,True,False,True,False
1113-IUJYX,Female,0,Yes,No,-0.7505765403378537,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Mailed check,1.3679038051793113,-0.4122457618836345,1,0,False,True,False,False,True,False
6668-CNMFP,Female,0,Yes,Yes,-0.5468567339563023,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Bank transfer (automatic),0.8161124452444047,-0.263146458052985,0,0,False,True,False,False,True,False
5626-MGTUK,Female,0,No,No,-0.506112772679992,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Bank transfer (automatic),0.8078023344020117,-0.1782619897676854,0,0,True,False,False,False,True,False
5681-LLOEI,Male,0,Yes,Yes,0.4309983366751445,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Credit card (automatic),0.8792692876465931,0.7634747138621801,0,1,False,True,False,False,True,False
8212-DJRCH,Male,0,Yes,Yes,-1.1172721918246462,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Mailed check,0.8493528886139774,-0.8156675799713574,0,1,True,False,False,False,True,False
4323-OHFOW,Female,1,Yes,No,1.5310852911355222,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),1.354607627831482,2.16713469345207,0,0,False,True,False,False,True,False
4933-BSAIP,Female,0,Yes,No,0.3087664528462136,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.5190287014680746,-0.6631931920326906,0,0,False,False,True,False,False,True
2030-BTZRO,Male,0,Yes,Yes,-1.076528230548336,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),-1.4758161250876303,-0.9598917623126486,0,1,False,False,True,False,False,True
1116-DXXDF,Male,0,No,No,0.2680224915699033,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,1.1850813666466615,0.6698988525144044,0,1,False,False,True,False,True,False
9274-CNFMO,Male,1,Yes,No,-1.1580161531009565,Yes,Yes,No,No,No,No,No,No,No,Electronic check,0.3374500607225587,-0.8711689630809764,1,1,True,False,False,False,True,False
7758-XKCBS,Male,0,No,No,-0.7098325790615434,No,No phone service,No,No,No,Yes,No,No,Yes,Electronic check,-1.1666800017506043,-0.8140131269772313,1,1,True,False,False,True,False,False
8992-JQYUN,Male,0,Yes,No,-1.2802480369298874,No,No phone service,No,No,Yes,No,Yes,Yes,Yes,Electronic check,-0.4802648461689289,-0.9851497446896413,1,1,True,False,False,True,False,False
6563-VNPMN,Female,1,No,No,0.512486259227765,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),0.6947848269454648,0.6594868283380371,0,0,True,False,False,False,True,False
0617-AQNWT,Female,0,Yes,No,1.2866215234776603,No,No phone service,Yes,No,Yes,Yes,No,Yes,No,Electronic check,-0.5633659545928605,0.38127401284578205,1,0,False,False,True,True,False,False
2267-WTPYD,Female,1,Yes,No,1.0014137945434884,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Credit card (automatic),0.9706805069129179,1.392233029749886,0,0,True,False,False,False,True,False
0270-THENM,Male,0,Yes,Yes,1.6125732136881425,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Bank transfer (automatic),0.1679237995377378,1.243729328997122,0,1,False,False,True,True,False,False
2446-PLQVO,Male,0,No,No,-1.2802480369298874,Yes,No,No,No,No,No,No,No,Yes,Electronic check,0.18288199905404562,-0.97634805476089,1,1,True,False,False,False,True,False
4707-MAXGU,Male,0,Yes,No,1.6125732136881425,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),-1.2946557087234591,-0.18137236139664256,0,1,False,False,True,False,False,True
2710-WYVXG,Female,0,No,No,-1.1987601143772668,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Mailed check,0.20947435374970363,-0.913236187878291,0,0,False,False,True,True,False,False
3005-NFMTA,Male,1,No,No,0.9199258719908678,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Electronic check,1.1302346350868666,1.4711173485098215,1,1,True,False,False,False,True,False
6300-BWMJX,Female,0,Yes,No,1.082901717096109,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Electronic check,0.9490742187226954,1.3690927472053749,0,0,True,False,False,False,True,False
8784-CGILN,Female,0,No,No,-0.5876006952326126,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),1.1651371006249178,-0.22339546744744704,1,0,True,False,False,False,True,False
5389-FFVKB,Male,1,Yes,No,-0.01718523736426863,Yes,No,No,No,No,No,No,Yes,Yes,Credit card (automatic),0.5152864327497723,0.08812700165988151,1,1,True,False,False,False,True,False
7009-LGECI,Female,0,No,No,-1.1580161531009565,Yes,No,Yes,No,No,No,No,No,Yes,Bank transfer (automatic),-0.47361675749501453,-0.9033977074065539,0,0,True,False,False,True,False,False
8444-WRIDW,Female,1,No,No,1.368109446030281,Yes,Yes,No,Yes,No,No,No,No,Yes,Credit card (automatic),0.5202724992552084,1.2975541997393598,1,0,True,False,False,False,True,False
5022-KVDQT,Male,0,No,No,-0.22090504374582004,Yes,Yes,No,No,Yes,No,No,No,Yes,Electronic check,0.5485268761193449,-0.004632662877458549,0,1,True,False,False,False,True,False
7976-CICYS,Male,0,No,No,-1.1580161531009565,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),-1.4658439920767583,-0.970414083355291,0,1,True,False,False,False,False,True
1036-GUDCL,Male,0,Yes,Yes,1.1236456783724194,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),0.4737358785378064,1.050070091191341,0,1,True,False,False,True,False,False
2005-DWQZJ,Female,0,Yes,Yes,-0.9950403079957154,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.5206907236365534,-0.9183760218467095,0,0,False,False,True,False,False,True
8148-WOCMK,Male,0,Yes,Yes,-0.9950403079957154,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),-1.5024084797832884,-0.9522151004199032,0,1,False,False,True,False,False,True
7815-PDTHL,Male,0,No,No,0.10504664646466222,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,-1.4824642137615447,-0.7054148324427901,0,1,False,False,True,False,False,True
9451-LPGOO,Male,0,No,No,-1.0357842692720256,Yes,Yes,No,No,No,No,No,Yes,Yes,Electronic check,0.7313493146519946,-0.733672889582465,1,1,True,False,False,False,True,False
9173-IVZVP,Female,0,Yes,Yes,0.8384379494382472,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.4591959034028439,-0.5017406391792323,0,0,False,False,True,False,False,True
9129-UXERG,Female,1,No,No,-0.5876006952326126,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),1.2897887632608152,-0.210424555973498,0,0,True,False,False,False,True,False
3635-JBPSG,Female,0,No,No,-0.7098325790615434,No,No phone service,No,Yes,No,No,No,Yes,Yes,Mailed check,-0.8641919670874934,-0.7413274921019554,0,0,False,False,True,True,False,False
7964-ZRKKG,Male,0,Yes,No,1.4088534073065913,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),0.7845340240433111,1.5507737453336823,0,1,False,True,False,False,True,False
5868-YWPDW,Male,1,Yes,No,-1.076528230548336,Yes,No,No,Yes,No,No,No,Yes,Yes,Electronic check,0.6449241618911058,-0.7783210610506163,1,1,True,False,False,False,True,False
6229-LSCKB,Male,1,No,No,-1.076528230548336,Yes,No,No,No,No,No,Yes,No,Yes,Electronic check,0.49534216672802883,-0.7878286509235279,0,1,True,False,False,False,True,False
2025-JKFWI,Male,0,No,No,-0.791320501614164,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Mailed check,1.1368827237607813,-0.4330698102363691,1,1,True,False,False,False,True,False
4078-SAYYN,Female,0,No,No,-0.8728084241667845,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Electronic check,1.1950534996575333,-0.5089319948603673,1,0,True,False,False,False,True,False
1724-IQWNM,Male,0,No,Yes,-1.2802480369298874,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,-1.5123806127941604,-0.9988486154810059,0,1,True,False,False,False,False,True
8217-QYOHV,Male,0,No,No,-1.1172721918246462,Yes,No,Yes,No,No,Yes,No,No,Yes,Mailed check,-0.30076645197323654,-0.8895885397489143,0,1,True,False,False,True,False,False
5546-QUERU,Male,0,No,No,-0.791320501614164,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,-1.4907743246039378,-0.8939783550266623,0,1,False,True,False,False,False,True
9940-HPQPG,Female,0,Yes,No,-0.9542963467194051,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Bank transfer (automatic),0.8958895093313793,-0.625383426273594,1,0,True,False,False,False,True,False
6897-UUBNU,Male,0,No,No,-0.13941712119319946,Yes,No,No,Yes,No,Yes,Yes,No,No,Mailed check,0.8260845782552769,0.15015795925298497,0,1,True,False,False,False,True,False
6127-IYJOZ,Male,1,No,No,-1.2802480369298874,Yes,No,No,No,No,No,No,No,Yes,Mailed check,-0.6298468413320059,-0.9871350882825928,0,1,True,False,False,True,False,False
6618-RYATB,Female,0,No,No,-1.2802480369298874,Yes,Yes,No,No,Yes,No,No,No,Yes,Mailed check,0.49035610022259274,-0.9722670707087122,1,0,True,False,False,False,True,False
8930-XOTDP,Female,0,Yes,Yes,-0.5876006952326126,Yes,No,No,No,No,No,Yes,No,No,Mailed check,-0.29411836329932195,-0.5296457463468268,0,0,True,False,False,True,False,False
5916-QEWPT,Female,0,Yes,No,-1.2395040756535771,Yes,No,No,No,Yes,No,Yes,Yes,No,Credit card (automatic),0.13966942267360125,-0.9421560262156161,0,0,True,False,False,True,False,False
5060-TQUQN,Male,0,Yes,Yes,-0.09867315991688919,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),0.6233178737008834,0.1265764892433733,0,1,True,False,False,False,True,False
0531-XBKMM,Male,0,No,Yes,1.368109446030281,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),0.02997595955401154,0.9245522573703029,0,1,False,False,True,True,False,False
8465-SBRXP,Male,0,Yes,Yes,0.22727853029359305,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),1.0005969059455335,0.5880806371115521,0,1,False,False,True,False,True,False
2408-PSJVE,Male,0,Yes,Yes,0.4717422979514547,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Mailed check,-0.09633772525036473,0.282690673769118,0,1,True,False,False,True,False,False
9079-YEXQJ,Female,0,No,No,0.8791819107145575,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Electronic check,1.5390920885326103,1.6463128909011544,1,0,True,False,False,False,True,False
9700-ZCLOT,Male,0,No,No,-1.2395040756535771,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.4891123024354593,-0.9929367034486619,0,1,True,False,False,False,False,True
8738-JOKAR,Female,0,No,No,0.3902543753988342,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Mailed check,0.09645684629315687,0.26424903772792496,0,0,False,True,False,True,False,False
4534-WGCIR,Female,0,Yes,Yes,1.0421577558197987,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),-1.3179240190821602,-0.34121458000248467,0,0,False,False,True,False,False,True
1930-WNXSB,Male,0,Yes,Yes,1.0421577558197987,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Electronic check,0.9324539970379091,1.3331580281729547,0,1,True,False,False,False,True,False
2685-SREOM,Female,0,Yes,Yes,-0.3023929662984406,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Electronic check,0.8078023344020117,0.037544858786130994,1,0,True,False,False,False,True,False
3508-CFVZL,Female,0,No,No,1.5718292524118322,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Mailed check,1.545740177206525,2.515915443987119,0,0,False,False,True,False,True,False
0402-CQAJN,Female,0,No,No,0.18653456901728277,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),1.233280009532542,0.5568004458359401,1,0,True,False,False,False,True,False
6692-UDPJC,Female,0,Yes,Yes,-0.7505765403378537,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Electronic check,0.8925654649944222,-0.43337864146193933,1,0,True,False,False,False,True,False
1273-MTETI,Female,1,No,No,-1.1580161531009565,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Electronic check,0.7994922235596185,-0.8430432621808316,1,0,True,False,False,False,True,False
0657-DOGUM,Female,0,Yes,No,0.6347181430566958,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Bank transfer (automatic),-0.1395503016308091,0.3096913466332568,0,0,False,True,False,True,False,False
5480-HPRRX,Female,1,No,No,-1.1987601143772668,No,No phone service,No,No,No,No,No,No,No,Electronic check,-1.3129379525767242,-0.9730612081458928,1,0,True,False,False,True,False,False
8792-AOROI,Female,0,Yes,No,-0.9950403079957154,Yes,No,Yes,No,No,Yes,No,Yes,No,Mailed check,0.023327870880096913,-0.7583793876280823,0,0,False,False,True,True,False,False
0295-PPHDO,Male,0,No,No,-1.2802480369298874,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Electronic check,1.0188791497987983,-0.9652521900136174,1,1,True,False,False,False,True,False
5146-YYFRZ,Male,0,No,No,1.4088534073065913,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),-1.4907743246039378,-0.428635876212111,0,1,False,False,True,False,False,True
1195-OIYEJ,Male,0,No,No,-0.791320501614164,Yes,No,No,No,No,No,Yes,Yes,Yes,Electronic check,0.874283221141157,-0.5063069294430205,1,1,True,False,False,False,True,False
5906-CVLHP,Female,0,Yes,Yes,0.512486259227765,Yes,No,No,Yes,No,Yes,No,No,Yes,Credit card (automatic),-0.35395116136455285,0.016103147982255994,1,0,False,True,False,True,False,False
3452-SRFEG,Male,0,No,No,0.6754621043330061,Yes,Yes,No,No,No,No,No,No,Yes,Bank transfer (automatic),0.325815905543208,0.6340082522284942,0,1,True,False,False,False,True,False
4070-OKWVH,Female,0,Yes,No,0.797693988161937,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Bank transfer (automatic),0.9906247729346612,1.2099564285436932,0,0,True,False,False,False,True,False
5297-MDOIR,Female,0,Yes,No,1.24587756220135,Yes,No,Yes,No,Yes,No,No,No,Yes,Credit card (automatic),0.5435408096139093,1.2976203778591247,0,0,False,True,False,False,True,False
6369-MCAKO,Female,0,Yes,Yes,1.4495973685829016,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),0.8061403122335331,1.7217338880600523,0,0,False,False,True,True,False,False
4926-UMJZD,Female,0,Yes,No,-0.05792919864057891,Yes,No,No,No,No,Yes,No,No,Yes,Mailed check,-0.5184913560439374,-0.3462220577313732,0,0,True,False,False,True,False,False
6848-HJTXY,Female,0,Yes,No,1.2866215234776603,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),-1.5073945462887242,-0.474144363237208,0,0,False,False,True,False,False,True
6341-AEVKX,Female,0,Yes,No,1.2051336009250397,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,1.3130570736195162,1.9104959450032195,0,0,False,True,False,False,True,False
4501-EQDRN,Female,0,No,No,-1.2802480369298874,Yes,No,No,No,No,No,No,No,No,Bank transfer (automatic),0.1629377330323022,-0.9766127672399504,1,0,True,False,False,False,True,False
2990-HWIML,Female,0,No,No,-1.076528230548336,Yes,No,No,No,No,No,Yes,Yes,Yes,Electronic check,0.8210985117498408,-0.7544307598154345,1,0,True,False,False,False,True,False
0682-USIXD,Female,0,Yes,No,-0.46536881140368175,Yes,No,No,No,No,Yes,Yes,No,Yes,Electronic check,0.706418982124815,-0.20488765328648903,0,0,True,False,False,False,True,False
6976-BWGLQ,Female,0,Yes,Yes,1.6125732136881425,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),-1.3162619969136813,-0.21880711781040388,0,0,False,False,True,False,False,True
7078-NVFAM,Female,0,Yes,Yes,-0.01718523736426863,No,No phone service,Yes,Yes,No,No,No,No,Yes,Electronic check,-0.9855195853864335,-0.5436534483637617,0,0,True,False,False,True,False,False
8065-QBYTO,Female,1,No,No,1.5718292524118322,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Credit card (automatic),1.1584890119510036,2.160913950194155,0,0,False,True,False,False,True,False
2133-TSRRM,Female,0,No,Yes,0.06430268518835193,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),1.3479595391575674,0.6200005502115594,0,0,True,False,False,False,True,False
